0,7,4,9,8,18,4,2,7,8,8,4,0,10,7,10,2,8,6,6
7,0,10,7,2,5,8,9,11,21,14,1,5,3,4,10,9,8,18,7
4,10,0,12,4,11,1,3,7,5,15,11,2,7,12,16,6,19,7,2
9,7,12,0,5,7,5,11,2,0,7,5,6,4,4,9,2,5,11,6
8,2,4,5,0,9,2,5,2,7,7,11,3,2,4,7,7,4,4,15
18,5,11,7,9,0,13,5,20,4,5,0,10,0,6,10,8,5,10,4
4,8,1,5,2,13,0,23,2,4,7,4,9,7,8,2,9,5,23,2
2,9,3,11,5,5,23,0,8,8,10,3,9,4,6,7,8,5,12,13
7,11,7,2,2,20,2,8,0,5,3,7,7,3,6,5,5,2,4,10
8,21,5,0,7,4,4,8,5,0,7,6,2,2,7,8,5,9,3,6
8,14,15,7,7,5,7,10,3,7,0,6,4,8,4,3,5,11,8,7
4,1,11,5,11,0,4,3,7,6,6,0,8,2,3,11,13,8,5,1
0,5,2,6,3,10,9,9,7,2,4,8,0,1,11,6,11,3,3,5
10,3,7,4,2,0,7,4,3,2,8,2,1,0,2,8,10,5,5,3
7,4,12,4,4,6,8,6,6,7,4,3,11,2,0,4,3,3,7,7
10,10,16,9,7,10,2,7,5,8,3,11,6,8,4,0,4,7,3,6
2,9,6,2,7,8,9,8,5,5,5,13,11,10,3,4,0,6,8,10
8,8,19,5,4,5,5,5,2,9,11,8,3,5,3,7,6,0,5,6
6,18,7,11,4,10,23,12,4,3,8,5,3,5,7,3,8,5,0,0
6,7,2,6,15,4,2,13,10,6,7,1,5,3,7,6,10,6,0,0
