i,j,k,I_scaled
0,1,2,-85
0,1,3,-210
0,1,4,-265
0,1,5,-223
0,1,6,-177
0,1,7,-207
0,1,8,-255
0,1,9,-174
0,1,10,-147
0,1,11,-190
0,1,12,-201
0,1,13,-217
0,1,14,-222
0,1,15,-215
0,1,16,-82
0,1,17,-170
0,1,18,-218
0,1,19,-206
0,2,3,-88
0,2,4,-173
0,2,5,-156
0,2,6,-13
0,2,7,-104
0,2,8,-90
0,2,9,-82
0,2,10,-86
0,2,11,-154
0,2,12,-175
0,2,13,-137
0,2,14,-155
0,2,15,-86
0,2,16,-27
0,2,17,-74
0,2,18,-177
0,2,19,-82
0,3,4,-166
0,3,5,-165
0,3,6,-81
0,3,7,-161
0,3,8,-146
0,3,9,-162
0,3,10,-108
0,3,11,-204
0,3,12,-161
0,3,13,-198
0,3,14,-225
0,3,15,-156
0,3,16,-100
0,3,17,-105
0,3,18,-186
0,3,19,-232
0,4,5,-245
0,4,6,-143
0,4,7,-229
0,4,8,-168
0,4,9,-321
0,4,10,-213
0,4,11,-219
0,4,12,-239
0,4,13,-212
0,4,14,-199
0,4,15,-210
0,4,16,-126
0,4,17,-193
0,4,18,-241
0,4,19,-220
0,5,6,-90
0,5,7,-230
0,5,8,-175
0,5,9,-184
0,5,10,-190
0,5,11,-287
0,5,12,-219
0,5,13,-207
0,5,14,-232
0,5,15,-223
0,5,16,-109
0,5,17,-187
0,5,18,-212
0,5,19,-212
0,6,7,-146
0,6,8,-108
0,6,9,-66
0,6,10,-110
0,6,11,-150
0,6,12,-157
0,6,13,-93
0,6,14,-90
0,6,15,-93
0,6,16,7
0,6,17,-51
0,6,18,-96
0,6,19,-142
0,7,8,-136
0,7,9,-235
0,7,10,-219
0,7,11,-216
0,7,12,-231
0,7,13,-219
0,7,14,-215
0,7,15,-220
0,7,16,-104
0,7,17,-160
0,7,18,-218
0,7,19,-218
0,8,9,-195
0,8,10,-131
0,8,11,-163
0,8,12,-220
0,8,13,-154
0,8,14,-196
0,8,15,-107
0,8,16,-105
0,8,17,-56
0,8,18,-132
0,8,19,-229
0,9,10,-153
0,9,11,-235
0,9,12,-227
0,9,13,-199
0,9,14,-172
0,9,15,-177
0,9,16,-90
0,9,17,-178
0,9,18,-233
0,9,19,-238
0,10,11,-203
0,10,12,-231
0,10,13,-196
0,10,14,-211
0,10,15,-171
0,10,16,-74
