0,5,0,2,4,2,6,11,5,4,1,5,9,8,14,7,1,0,2,4
5,0,5,5,14,2,9,2,9,8,3,4,6,10,3,3,7,6,8,4
0,5,0,3,6,9,6,2,3,7,12,7,6,6,3,4,7,7,9,5
2,5,3,0,5,8,8,17,8,7,6,10,9,8,3,8,9,25,8,7
4,14,6,5,0,2,4,10,7,7,5,5,6,10,2,9,7,5,9,5
2,2,9,8,2,0,6,3,2,3,6,8,5,4,7,15,4,4,8,8
6,9,6,8,4,6,0,6,9,5,14,3,4,10,7,3,6,5,6,7
11,2,2,17,10,3,6,0,5,9,4,17,5,7,7,8,16,9,4,6
5,9,3,8,7,2,9,5,0,5,8,11,6,9,8,1,8,6,15,6
4,8,7,7,7,3,5,9,5,0,6,15,14,5,5,7,3,2,2,3
1,3,12,6,5,6,14,4,8,6,0,7,11,5,2,5,4,1,3,11
5,4,7,10,5,8,3,17,11,15,7,0,7,19,6,8,-1,18,3,2
9,6,6,9,6,5,4,5,6,14,11,7,0,7,4,6,7,2,10,2
8,10,6,8,10,4,10,7,9,5,5,19,7,0,6,6,7,2,4,12
14,3,3,3,2,7,7,7,8,5,2,6,4,6,0,1,4,6,3,6
7,3,4,8,9,15,3,8,1,7,5,8,6,6,1,0,5,4,7,6
1,7,7,9,7,4,6,16,8,3,4,-1,7,7,4,5,0,10,7,4
0,6,7,25,5,4,5,9,6,2,1,18,2,2,6,4,10,0,8,6
2,8,9,8,9,8,6,4,15,2,3,3,10,4,3,7,7,8,0,7
4,4,5,7,5,8,7,6,6,3,11,2,2,12,6,6,4,6,7,0
