0,1,7,9,3,3,4,6,8,5,5,7,2,2,4,7,6,6,3,9
1,0,2,0,1,8,9,4,8,3,8,4,9,6,4,4,4,7,6,2
7,2,0,8,1,3,9,2,5,8,6,9,5,2,5,2,0,9,3,5
9,0,8,0,5,6,3,7,8,3,11,9,8,5,4,11,5,5,8,7
3,1,1,5,0,8,1,1,4,7,2,8,5,2,3,10,3,3,8,4
3,8,3,6,8,0,4,12,5,6,0,5,4,6,10,5,2,5,11,3
4,9,9,3,1,4,0,9,5,18,12,5,5,6,4,4,2,8,3,7
6,4,2,7,1,12,9,0,1,3,5,1,3,3,4,-2,2,8,14,7
8,8,5,8,4,5,5,1,0,4,7,5,4,-1,14,1,7,6,5,7
5,3,8,3,7,6,18,3,4,0,4,4,5,3,8,9,5,3,5,5
5,8,6,11,2,0,12,5,7,4,0,10,11,8,6,3,8,4,4,2
7,4,9,9,8,5,5,1,5,4,10,0,10,3,8,5,16,7,7,1
2,9,5,8,5,4,5,3,4,5,11,10,0,3,6,4,1,5,16,4
2,6,2,5,2,6,6,3,-1,3,8,3,3,0,4,7,3,8,3,13
4,4,5,4,3,10,4,4,14,8,6,8,6,4,0,7,1,6,3,5
7,4,2,11,10,5,4,-2,1,9,3,5,4,7,7,0,11,4,5,15
6,4,0,5,3,2,2,2,7,5,8,16,1,3,1,11,0,15,5,6
6,7,9,5,3,5,8,8,6,3,4,7,5,8,6,4,15,0,7,3
3,6,3,8,8,11,3,14,5,5,4,7,16,3,3,5,5,7,0,13
9,2,5,7,4,3,7,7,7,5,2,1,4,13,5,15,6,3,13,0
