0,8,2,13,5,2,4,12,7,4,7,8,5,4,3,4,9,5,9,7
8,0,8,4,5,4,8,3,11,12,6,4,7,2,11,9,4,5,3,1
2,8,0,2,7,4,2,2,5,5,0,2,10,6,7,2,14,16,5,5
13,4,2,0,8,9,10,-1,15,4,4,8,5,15,4,6,5,2,6,8
5,5,7,8,0,6,12,7,3,5,7,4,7,3,10,6,8,11,8,0
2,4,4,9,6,0,4,12,9,7,10,11,7,6,6,12,5,5,4,7
4,8,2,10,12,4,0,4,7,9,7,4,2,6,9,4,2,7,11,12
12,3,2,-1,7,12,4,0,1,6,8,4,7,14,8,1,6,6,3,12
7,11,5,15,3,9,7,1,0,15,9,6,3,4,4,4,1,9,6,1
4,12,5,4,5,7,9,6,15,0,4,6,8,6,7,9,1,8,9,3
7,6,0,4,7,10,7,8,9,4,0,6,7,4,2,3,5,8,9,3
8,4,2,8,4,11,4,4,6,6,6,0,7,5,8,4,10,8,4,6
5,7,10,5,7,7,2,7,3,8,7,7,0,5,2,7,2,9,7,2
4,2,6,15,3,6,6,14,4,6,4,5,5,0,3,9,6,10,6,8
3,11,7,4,10,6,9,8,4,7,2,8,2,3,0,11,6,-1,9,4
4,9,2,6,6,12,4,1,4,9,3,4,7,9,11,0,11,3,5,4
9,4,14,5,8,5,2,6,1,1,5,10,2,6,6,11,0,11,7,25
5,5,16,2,11,5,7,6,9,8,8,8,9,10,-1,3,11,0,8,9
9,3,5,6,8,4,11,3,6,9,9,4,7,6,9,5,7,8,0,8
7,1,5,8,0,7,12,12,1,3,3,6,2,8,4,4,25,9,8,0
