i,j,k,I_scaled
0,1,2,-121
0,1,3,-158
0,1,4,-215
0,1,5,-206
0,1,6,-119
0,1,7,-134
0,1,8,-151
0,1,9,-179
0,1,10,-181
0,1,11,-164
0,1,12,-207
0,1,13,-41
0,1,14,-185
0,1,15,-162
0,1,16,-72
0,1,17,-150
0,1,18,-172
0,1,19,-99
0,2,3,-16
0,2,4,-145
0,2,5,-82
0,2,6,-78
0,2,7,-12
0,2,8,-122
0,2,9,-45
0,2,10,-39
0,2,11,-21
0,2,12,-56
0,2,13,27
0,2,14,-35
0,2,15,-74
0,2,16,2
0,2,17,-44
0,2,18,-96
0,2,19,-3
0,3,4,-132
0,3,5,-98
0,3,6,-60
0,3,7,-59
0,3,8,-114
0,3,9,-82
0,3,10,-116
0,3,11,-33
0,3,12,-65
0,3,13,11
0,3,14,-45
0,3,15,-97
0,3,16,-7
0,3,17,-112
0,3,18,-52
0,3,19,-12
0,4,5,-204
0,4,6,-155
0,4,7,-190
0,4,8,-189
0,4,9,-145
0,4,10,-179
0,4,11,-108
0,4,12,-165
0,4,13,-49
0,4,14,-123
0,4,15,-199
0,4,16,-82
0,4,17,-154
0,4,18,-183
0,4,19,-89
0,5,6,-114
0,5,7,-122
0,5,8,-103
0,5,9,-130
0,5,10,-132
0,5,11,-53
0,5,12,-110
0,5,13,31
0,5,14,-124
0,5,15,-118
0,5,16,-23
0,5,17,-97
0,5,18,-94
0,5,19,-48
0,6,7,-110
0,6,8,-122
0,6,9,-147
0,6,10,-154
0,6,11,-34
0,6,12,-138
0,6,13,31
0,6,14,-76
0,6,15,-105
0,6,16,31
0,6,17,-136
0,6,18,-112
0,6,19,-27
0,7,8,-134
0,7,9,-111
0,7,10,-118
0,7,11,-38
0,7,12,-122
0,7,13,48
0,7,14,-132
0,7,15,-82
0,7,16,-14
0,7,17,-93
0,7,18,-98
0,7,19,-90
0,8,9,-97
0,8,10,-109
0,8,11,-73
0,8,12,-104
0,8,13,15
0,8,14,-110
0,8,15,-99
0,8,16,-45
0,8,17,-111
0,8,18,-85
0,8,19,-56
0,9,10,-110
0,9,11,-69
0,9,12,-120
0,9,13,-22
0,9,14,-67
0,9,15,-104
0,9,16,-53
0,9,17,-76
0,9,18,-92
0,9,19,-92
0,10,11,-55
0,10,12,-123
0,10,13,32
0,10,14,-83
0,10,15,-130
0,10,16,-32
0,10,17,-127
0,10,18,-107
0,10,19,-85
0,11,12,-56
0,11,13,47
0,11,14,-55
0,11,15,-102
0,11,16,4
0,11,17,-110
0,11,18,-69
0,11,19,-10
0,12,13,15
0,12,14,-100
0,12,15,-114
0,12,16,-46
0,12,17,-124
0,12,18,-107
0,12,19,-44
0,13,14,52
0,13,15,-29
0,13,16,47
0,13,17,-50
0,13,18,32
0,13,19,101
0,14,15,-48
0,14,16,-15
0,14,17,-59
0,14,18,-86
0,14,19,-52
0,15,16,-28
0,15,17,-103
0,15,18,-97
0,15,19,-38
0,16,17,-8
0,16,18,-63
0,16,19,4
0,17,18,-107
0,17,19,-103
0,18,19,-57
1,2,3,-113
1,2,4,-176
1,2,5,-196
1,2,6,-155
1,2,7,-133
1,2,8,-182
1,2,9,-197
1,2,10,-150
1,2,11,-144
1,2,12,-140
1,2,13,-100
1,2,14,-232
1,2,15,-226
1,2,16,-59
1,2,17,-191
1,2,18,-217
1,2,19,-91
1,3,4,-177
1,3,5,-178
1,3,6,-92
1,3,7,-148
1,3,8,-228
1,3,9,-237
1,3,10,-212
1,3,11,-140
1,3,12,-161
1,3,13,-78
1,3,14,-273
1,3,15,-221
1,3,16,-84
1,3,17,-228
1,3,18,-153
1,3,19,-80
1,4,5,-189
1,4,6,-162
1,4,7,-161
