0,7,6,2,2,8,8,0,9,4,3,5,1,6,8,4,8,4,9,4
7,0,5,10,4,1,8,4,5,8,5,5,6,2,4,6,8,1,7,10
6,5,0,2,0,3,6,1,14,3,7,3,12,5,3,11,7,6,7,12
2,10,2,0,8,9,7,7,2,5,4,20,7,18,6,5,5,8,3,3
2,4,0,8,0,17,5,9,9,8,4,3,5,7,6,8,4,5,0,7
8,1,3,9,17,0,6,3,7,5,9,23,5,4,-1,6,3,0,5,14
8,8,6,7,5,6,0,7,4,5,11,10,8,10,8,7,4,5,6,8
0,4,1,7,9,3,7,0,22,6,14,8,8,1,6,4,6,7,10,2
9,5,14,2,9,7,4,22,0,5,3,6,16,26,4,12,7,2,8,9
4,8,3,5,8,5,5,6,5,0,6,7,2,9,2,4,1,2,17,10
3,5,7,4,4,9,11,14,3,6,0,3,3,7,5,3,4,3,5,4
5,5,3,20,3,23,10,8,6,7,3,0,2,5,6,5,9,2,9,6
1,6,12,7,5,5,8,8,16,2,3,2,0,6,5,11,6,4,12,5
6,2,5,18,7,4,10,1,26,9,7,5,6,0,10,10,2,10,6,7
8,4,3,6,6,-1,8,6,4,2,5,6,5,10,0,3,4,3,4,8
4,6,11,5,8,6,7,4,12,4,3,5,11,10,3,0,7,12,5,3
8,8,7,5,4,3,4,6,7,1,4,9,6,2,4,7,0,8,9,6
4,1,6,8,5,0,5,7,2,2,3,2,4,10,3,12,8,0,9,9
9,7,7,3,0,5,6,10,8,17,5,9,12,6,4,5,9,9,0,11
4,10,12,3,7,14,8,2,9,10,4,6,5,7,8,3,6,9,11,0
