0,4,2,4,1,8,8,12,6,6,4,3,5,4,3,8,3,5,4,11
4,0,5,4,12,6,5,5,7,9,7,13,23,7,6,4,4,6,6,5
2,5,0,9,5,6,4,6,2,8,6,4,2,6,10,11,8,3,7,15
4,4,9,0,8,5,5,5,7,8,4,16,0,4,7,0,7,6,5,7
1,12,5,8,0,3,9,7,8,7,5,9,6,3,7,8,4,6,6,2
8,6,6,5,3,0,8,7,1,8,3,7,12,8,12,5,8,3,-1,4
8,5,4,5,9,8,0,7,4,8,6,13,10,8,4,7,7,3,2,16
12,5,6,5,7,7,7,0,3,3,3,15,-1,12,5,7,7,3,5,4
6,7,2,7,8,1,4,3,0,9,10,6,10,2,6,8,1,3,8,8
6,9,8,8,7,8,8,3,9,0,2,11,7,5,18,5,8,3,7,7
4,7,6,4,5,3,6,3,10,2,0,8,6,4,9,3,11,5,5,1
3,13,4,16,9,7,13,15,6,11,8,0,5,4,8,3,2,6,4,6
5,23,2,0,6,12,10,-1,10,7,6,5,0,5,9,7,15,12,7,1
4,7,6,4,3,8,8,12,2,5,4,4,5,0,10,6,1,3,9,7
3,6,10,7,7,12,4,5,6,18,9,8,9,10,0,3,17,4,12,1
8,4,11,0,8,5,7,7,8,5,3,3,7,6,3,0,17,9,4,12
3,4,8,7,4,8,7,7,1,8,11,2,15,1,17,17,0,5,1,6
5,6,3,6,6,3,3,3,3,3,5,6,12,3,4,9,5,0,12,4
4,6,7,5,6,-1,2,5,8,7,5,4,7,9,12,4,1,12,0,10
11,5,15,7,2,4,16,4,8,7,1,6,1,7,1,12,6,4,10,0
