0,2,4,4,9,6,6,6,9,3,4,3,4,4,4,13,4,5,3,4
2,0,7,6,4,7,5,7,10,10,3,8,4,2,6,3,7,10,11,1
4,7,0,3,5,0,1,5,14,8,2,5,10,-1,14,1,7,8,5,13
4,6,3,0,2,5,19,2,11,10,4,8,2,1,2,5,8,1,4,2
9,4,5,2,0,4,16,1,6,7,6,3,4,9,1,1,4,4,6,2
6,7,0,5,4,0,10,5,3,7,7,4,5,6,5,6,10,5,5,7
6,5,1,19,16,10,0,12,5,4,4,4,3,8,10,9,5,4,8,-2
6,7,5,2,1,5,12,0,9,11,16,5,11,7,5,3,14,6,9,6
9,10,14,11,6,3,5,9,0,3,7,2,7,4,4,11,3,12,5,11
3,10,8,10,7,7,4,11,3,0,6,8,7,4,2,4,1,1,3,3
4,3,2,4,6,7,4,16,7,6,0,11,4,7,7,5,11,7,7,6
3,8,5,8,3,4,4,5,2,8,11,0,1,7,9,1,3,3,6,6
4,4,10,2,4,5,3,11,7,7,4,1,0,4,2,6,0,1,7,7
4,2,-1,1,9,6,8,7,4,4,7,7,4,0,8,5,5,3,15,7
4,6,14,2,1,5,10,5,4,2,7,9,2,8,0,8,7,5,4,12
13,3,1,5,1,6,9,3,11,4,5,1,6,5,8,0,2,8,6,3
4,7,7,8,4,10,5,14,3,1,11,3,0,5,7,2,0,3,10,2
5,10,8,1,4,5,4,6,12,1,7,3,1,3,5,8,3,0,2,1
3,11,5,4,6,5,8,9,5,3,7,6,7,15,4,6,10,2,0,6
4,1,13,2,2,7,-2,6,11,3,6,6,7,7,12,3,2,1,6,0
