i,j,k,I_scaled
0,1,2,34
0,1,3,-89
0,1,4,6
0,1,5,-157
0,1,6,-82
0,1,7,-108
0,1,8,-71
0,1,9,-15
0,1,10,-142
0,1,11,-140
0,1,12,-123
0,1,13,-199
0,1,14,-112
0,1,15,-154
0,1,16,79
0,1,17,-118
0,1,18,-79
0,1,19,-62
0,2,3,-99
0,2,4,52
0,2,5,-107
0,2,6,-137
0,2,7,-174
0,2,8,-103
0,2,9,12
0,2,10,-147
0,2,11,-77
0,2,12,-72
0,2,13,-131
0,2,14,-56
0,2,15,-103
0,2,16,-25
0,2,17,-120
0,2,18,-113
0,2,19,-131
0,3,4,-77
0,3,5,-267
0,3,6,-249
0,3,7,-246
0,3,8,-281
0,3,9,-108
0,3,10,-251
0,3,11,-220
0,3,12,-204
0,3,13,-288
0,3,14,-220
0,3,15,-252
0,3,16,-98
0,3,17,-305
0,3,18,-236
0,3,19,-252
0,4,5,-128
0,4,6,-155
0,4,7,-78
0,4,8,-74
0,4,9,-28
0,4,10,-94
0,4,11,-118
0,4,12,-103
0,4,13,-152
0,4,14,-113
0,4,15,-141
0,4,16,-12
0,4,17,-47
0,4,18,-121
0,4,19,-62
0,5,6,-242
0,5,7,-231
0,5,8,-255
0,5,9,-85
0,5,10,-234
0,5,11,-234
0,5,12,-213
0,5,13,-257
0,5,14,-207
0,5,15,-233
0,5,16,-159
0,5,17,-236
0,5,18,-217
0,5,19,-318
0,6,7,-328
0,6,8,-271
0,6,9,-99
0,6,10,-267
0,6,11,-289
0,6,12,-202
0,6,13,-259
0,6,14,-263
0,6,15,-246
0,6,16,-121
0,6,17,-249
0,6,18,-283
0,6,19,-243
0,7,8,-280
0,7,9,-144
0,7,10,-213
0,7,11,-221
0,7,12,-201
0,7,13,-228
0,7,14,-199
0,7,15,-260
0,7,16,-158
0,7,17,-269
0,7,18,-212
0,7,19,-225
0,8,9,-81
0,8,10,-231
0,8,11,-278
0,8,12,-190
0,8,13,-206
0,8,14,-297
0,8,15,-232
0,8,16,-81
0,8,17,-275
0,8,18,-233
0,8,19,-239
0,9,10,-158
0,9,11,-98
0,9,12,-113
0,9,13,-149
0,9,14,-146
0,9,15,-111
0,9,16,-15
0,9,17,-144
0,9,18,-174
0,9,19,-97
0,10,11,-216
0,10,12,-238
0,10,13,-210
0,10,14,-231
0,10,15,-270
0,10,16,-201
0,10,17,-280
0,10,18,-242
0,10,19,-237
0,11,12,-203
0,11,13,-262
0,11,14,-232
0,11,15,-293
0,11,16,-142
0,11,17,-224
0,11,18,-264
0,11,19,-317
0,12,13,-181
0,12,14,-182
0,12,15,-219
0,12,16,-138
0,12,17,-227
0,12,18,-275
0,12,19,-191
0,13,14,-241
0,13,15,-284
0,13,16,-162
0,13,17,-240
0,13,18,-284
0,13,19,-209
0,14,15,-223
0,14,16,-132
0,14,17,-232
0,14,18,-200
0,14,19,-208
0,15,16,-95
0,15,17,-238
0,15,18,-221
0,15,19,-258
0,16,17,-89
0,16,18,-146
0,16,19,-139
0,17,18,-250
0,17,19,-276
0,18,19,-227
1,2,3,32
1,2,4,84
1,2,5,15
1,2,6,-6
1,2,7,-32
1,2,8,19
1,2,9,90
1,2,10,-7
1,2,11,0
1,2,12,46
1,2,13,-67
1,2,14,27
1,2,15,3
1,2,16,104
1,2,17,23
1,2,18,-38
1,2,19,38
1,3,4,12
1,3,5,-134
1,3,6,-84
1,3,7,-112
1,3,8,-108
1,3,9,-53
1,3,10,-122
1,3,11,-100
1,3,12,-151
1,3,13,-208
1,3,14,-151
1,3,15,-169
1,3,16,52
1,3,17,-105
1,3,18,-68
1,3,19,-85
1,4,5,-106
1,4,6,-53
1,4,7,-21
1,4,8,-22
1,4,9,14
1,4,10,-44
1,4,11,-114
1,4,12,-104
1,4,13,-183
1,4,14,-138
1,4,15,-96
1,4,16,46
1,4,17,-14
1,4,18,-60
1,4,19,-7
1,5,6,-123
1,5,7,-111
1,5,8,-145
1,5,9,-23
1,5,10,-151
1,5,11,-198
1,5,12,-199
1,5,13,-217
1,5,14,-185
1,5,15,-172
1,5,16,-20
1,5,17,-176
1,5,18,-112
1,5,19,-159
1,6,7,-104
1,6,8,-116
1,6,9,-12
1,6,10,-84
1,6,11,-203
1,6,12,-103
1,6,13,-147
1,6,14,-180
1,6,15,-118
1,6,16,26
1,6,17,-90
1,6,18,-153
1,6,19,-86
1,7,8,-100
1,7,9,-45
1,7,10,-137
1,7,11,-118
1,7,12,-106
1,7,13,-153
1,7,14,-122
1,7,15,-176
1,7,16,14
1,7,17,-117
1,7,18,-73
1,7,19,-78
1,8,9,-29
1,8,10,-129
1,8,11,-166
1,8,12,-147
1,8,13,-155
1,8,14,-216
1,8,15,-149
1,8,16,55
1,8,17,-112
1,8,18,-103
1,8,19,-89
1,9,10,-82
1,9,11,-112
1,9,12,-57
1,9,13,-121
1,9,14,-122
1,9,15,-75
1,9,16,64
1,9,17,-71
1,9,18,-47
1,9,19,-4
1,10,11,-178
1,10,12,-146
1,10,13,-214
1,10,14,-166
1,10,15,-159
1,10,16,-26
1,10,17,-124
1,10,18,-127
1,10,19,-123
1,11,12,-196
1,11,13,-244
1,11,14,-260
1,11,15,-236
1,11,16,-18
1,11,17,-149
1,11,18,-215
1,11,19,-219
1,12,13,-263
1,12,14,-227
1,12,15,-168
1,12,16,-21
1,12,17,-170
1,12,18,-173
1,12,19,-132
1,13,14,-285
1,13,15,-217
1,13,16,-103
1,13,17,-223
1,13,18,-162
1,13,19,-159
1,14,15,-174
1,14,16,-46
1,14,17,-160
1,14,18,-83
1,14,19,-132
1,15,16,-18
1,15,17,-156
1,15,18,-170
1,15,19,-141
1,16,17,74
1,16,18,-4
1,16,19,-3
1,17,18,-103
1,17,19,-109
1,18,19,-79
2,3,4,39
2,3,5,-83
2,3,6,-152
2,3,7,-185
2,3,8,-103
2,3,9,51
2,3,10,-89
2,3,11,-56
2,3,12,-71
2,3,13,-102
2,3,14,-88
2,3,15,-87
2,3,16,-18
2,3,17,-103
2,3,18,-148
2,3,19,-127
2,4,5,-40
2,4,6,-84
2,4,7,-17
2,4,8,20
2,4,9,87
2,4,10,45
2,4,11,-5
2,4,12,9
2,4,13,10
2,4,14,-20
2,4,15,0
2,4,16,72
2,4,17,34
2,4,18,-66
2,4,19,47
2,5,6,-197
2,5,7,-163
2,5,8,-111
2,5,9,32
2,5,10,-83
2,5,11,-92
2,5,12,-87
2,5,13,-102
2,5,14,-67
2,5,15,-94
2,5,16,-102
2,5,17,-89
2,5,18,-163
2,5,19,-123
2,6,7,-293
2,6,8,-174
2,6,9,-41
2,6,10,-141
2,6,11,-222
2,6,12,-104
2,6,13,-161
2,6,14,-220
2,6,15,-167
2,6,16,-132
2,6,17,-165
2,6,18,-258
2,6,19,-162
2,7,8,-189
2,7,9,-141
2,7,10,-152
2,7,11,-150
2,7,12,-136
2,7,13,-137
2,7,14,-157
2,7,15,-177
2,7,16,-166
2,7,17,-148
2,7,18,-200
2,7,19,-164
2,8,9,37
2,8,10,-135
2,8,11,-79
2,8,12,-85
2,8,13,-119
2,8,14,-125
2,8,15,-113
2,8,16,-43
2,8,17,-110
2,8,18,-166
2,8,19,-148
2,9,10,-1
2,9,11,-10
2,9,12,15
2,9,13,-2
2,9,14,-31
2,9,15,20
2,9,16,22
2,9,17,-16
2,9,18,-115
2,9,19,31
2,10,11,-79
2,10,12,-79
2,10,13,-89
2,10,14,-76
2,10,15,-98
2,10,16,-96
2,10,17,-100
2,10,18,-106
2,10,19,-110
2,11,12,-34
2,11,13,-80
2,11,14,-142
2,11,15,-164
2,11,16,-66
2,11,17,-68
2,11,18,-177
2,11,19,-159
2,12,13,-85
2,12,14,-79
2,12,15,-91
2,12,16,-48
2,12,17,-87
2,12,18,-186
2,12,19,-78
2,13,14,-84
2,13,15,-113
2,13,16,-36
2,13,17,-132
2,13,18,-189
2,13,19,-122
2,14,15,-89
2,14,16,-106
2,14,17,-106
2,14,18,-106
2,14,19,-89
2,15,16,-57
2,15,17,-103
2,15,18,-129
2,15,19,-81
2,16,17,-32
2,16,18,-158
2,16,19,-104
2,17,18,-184
2,17,19,-98
2,18,19,-147
3,4,5,-101
3,4,6,-143
3,4,7,-83
3,4,8,-76
3,4,9,39
3,4,10,-64
3,4,11,-109
3,4,12,-122
3,4,13,-206
3,4,14,-130
3,4,15,-120
3,4,16,-5
3,4,17,-63
3,4,18,-131
3,4,19,-67
3,5,6,-190
3,5,7,-225
3,5,8,-262
3,5,9,-87
3,5,10,-223
3,5,11,-208
3,5,12,-225
3,5,13,-236
3,5,14,-190
3,5,15,-219
3,5,16,-151
3,5,17,-234
3,5,18,-213
3,5,19,-295
3,6,7,-295
3,6,8,-271
3,6,9,-50
3,6,10,-208
3,6,11,-322
3,6,12,-195
3,6,13,-254
3,6,14,-291
3,6,15,-240
3,6,16,-139
3,6,17,-235
3,6,18,-285
3,6,19,-275
3,7,8,-255
3,7,9,-173
3,7,10,-212
3,7,11,-214
3,7,12,-226
3,7,13,-252
3,7,14,-232
3,7,15,-241
3,7,16,-161
3,7,17,-277
3,7,18,-206
3,7,19,-257
3,8,9,-137
3,8,10,-261
3,8,11,-213
3,8,12,-204
3,8,13,-262
3,8,14,-258
3,8,15,-244
3,8,16,-99
3,8,17,-262
3,8,18,-220
3,8,19,-236
3,9,10,-101
3,9,11,-120
3,9,12,-130
3,9,13,-136
3,9,14,-116
3,9,15,-104
3,9,16,-24
3,9,17,-107
3,9,18,-151
3,9,19,-86
3,10,11,-184
3,10,12,-190
3,10,13,-212
3,10,14,-176
3,10,15,-228
3,10,16,-143
3,10,17,-214
3,10,18,-174
3,10,19,-219
3,11,12,-201
3,11,13,-259
3,11,14,-270
3,11,15,-264
3,11,16,-142
3,11,17,-229
3,11,18,-242
3,11,19,-284
3,12,13,-254
3,12,14,-215
3,12,15,-216
3,12,16,-130
3,12,17,-233
3,12,18,-270
3,12,19,-217
3,13,14,-218
3,13,15,-304
3,13,16,-179
3,13,17,-274
3,13,18,-253
3,13,19,-255
3,14,15,-219
3,14,16,-162
3,14,17,-237
3,14,18,-186
3,14,19,-217
3,15,16,-104
3,15,17,-232
3,15,18,-223
3,15,19,-225
3,16,17,-72
3,16,18,-139
3,16,19,-172
3,17,18,-225
3,17,19,-245
3,18,19,-218
4,5,6,-222
4,5,7,-148
4,5,8,-145
4,5,9,-80
4,5,10,-97
4,5,11,-160
4,5,12,-211
4,5,13,-242
4,5,14,-176
4,5,15,-193
4,5,16,-126
4,5,17,-121
4,5,18,-205
4,5,19,-175
4,6,7,-171
4,6,8,-149
4,6,9,-114
4,6,10,-128
4,6,11,-248
4,6,12,-200
4,6,13,-249
4,6,14,-284
4,6,15,-220
4,6,16,-118
4,6,17,-147
4,6,18,-236
4,6,19,-143
4,7,8,-79
4,7,9,-31
4,7,10,-82
4,7,11,-119
4,7,12,-131
4,7,13,-138
4,7,14,-153
4,7,15,-156
4,7,16,-37
4,7,17,-44
4,7,18,-137
4,7,19,-78
4,8,9,-33
4,8,10,-91
4,8,11,-148
4,8,12,-143
4,8,13,-192
4,8,14,-145
4,8,15,-142
4,8,16,-3
4,8,17,-75
4,8,18,-142
4,8,19,-86
4,9,10,-41
4,9,11,-105
4,9,12,-129
4,9,13,-137
4,9,14,-184
4,9,15,-106
4,9,16,-38
4,9,17,-73
4,9,18,-128
4,9,19,-15
4,10,11,-157
4,10,12,-144
4,10,13,-173
4,10,14,-127
4,10,15,-145
4,10,16,-71
4,10,17,-84
4,10,18,-129
4,10,19,-85
4,11,12,-211
4,11,13,-214
4,11,14,-249
4,11,15,-250
4,11,16,-97
4,11,17,-110
4,11,18,-210
4,11,19,-181
4,12,13,-264
4,12,14,-194
4,12,15,-221
4,12,16,-111
4,12,17,-130
4,12,18,-232
4,12,19,-134
4,13,14,-221
4,13,15,-267
4,13,16,-142
4,13,17,-181
4,13,18,-261
4,13,19,-155
4,14,15,-197
4,14,16,-129
4,14,17,-134
4,14,18,-189
4,14,19,-158
4,15,16,-68
4,15,17,-133
4,15,18,-173
4,15,19,-141
4,16,17,25
4,16,18,-131
4,16,19,-42
4,17,18,-139
4,17,19,-60
4,18,19,-82
5,6,7,-269
5,6,8,-231
5,6,9,-99
5,6,10,-201
5,6,11,-293
5,6,12,-198
5,6,13,-219
5,6,14,-271
5,6,15,-227
5,6,16,-174
5,6,17,-240
5,6,18,-301
5,6,19,-275
5,7,8,-252
5,7,9,-113
5,7,10,-219
5,7,11,-204
5,7,12,-226
5,7,13,-222
5,7,14,-220
5,7,15,-249
5,7,16,-204
5,7,17,-247
5,7,18,-222
5,7,19,-290
5,8,9,-111
5,8,10,-240
5,8,11,-248
5,8,12,-230
5,8,13,-255
5,8,14,-231
5,8,15,-246
5,8,16,-157
5,8,17,-241
5,8,18,-282
5,8,19,-313
5,9,10,-98
5,9,11,-129
5,9,12,-122
5,9,13,-135
5,9,14,-106
5,9,15,-102
5,9,16,-77
5,9,17,-138
5,9,18,-149
5,9,19,-130
5,10,11,-200
5,10,12,-194
5,10,13,-225
5,10,14,-211
5,10,15,-214
5,10,16,-191
5,10,17,-206
5,10,18,-212
5,10,19,-338
5,11,12,-216
5,11,13,-249
5,11,14,-239
5,11,15,-287
5,11,16,-167
5,11,17,-219
5,11,18,-249
5,11,19,-364
5,12,13,-209
5,12,14,-203
5,12,15,-214
5,12,16,-186
5,12,17,-222
5,12,18,-286
5,12,19,-299
5,13,14,-228
5,13,15,-275
5,13,16,-245
5,13,17,-242
5,13,18,-252
5,13,19,-318
5,14,15,-209
5,14,16,-224
5,14,17,-201
5,14,18,-191
5,14,19,-275
5,15,16,-172
5,15,17,-229
5,15,18,-242
5,15,19,-262
5,16,17,-142
5,16,18,-223
5,16,19,-235
5,17,18,-222
5,17,19,-341
5,18,19,-294
6,7,8,-313
6,7,9,-189
6,7,10,-270
6,7,11,-326
6,7,12,-283
6,7,13,-244
6,7,14,-307
6,7,15,-277
6,7,16,-249
6,7,17,-302
6,7,18,-305
6,7,19,-245
6,8,9,-117
6,8,10,-228
6,8,11,-306
6,8,12,-233
6,8,13,-273
6,8,14,-359
6,8,15,-281
6,8,16,-153
6,8,17,-241
6,8,18,-299
6,8,19,-248
6,9,10,-164
6,9,11,-222
6,9,12,-136
6,9,13,-160
6,9,14,-233
6,9,15,-108
6,9,16,-70
6,9,17,-150
6,9,18,-232
6,9,19,-90
6,10,11,-282
6,10,12,-212
6,10,13,-237
6,10,14,-274
6,10,15,-234
6,10,16,-182
6,10,17,-214
6,10,18,-274
6,10,19,-216
6,11,12,-282
6,11,13,-264
6,11,14,-386
6,11,15,-315
6,11,16,-231
6,11,17,-285
6,11,18,-384
6,11,19,-338
6,12,13,-218
6,12,14,-267
6,12,15,-214
6,12,16,-144
6,12,17,-225
6,12,18,-315
6,12,19,-201
6,13,14,-275
6,13,15,-262
6,13,16,-194
6,13,17,-219
6,13,18,-304
6,13,19,-224
6,14,15,-301
6,14,16,-258
6,14,17,-315
6,14,18,-323
6,14,19,-312
6,15,16,-139
6,15,17,-246
6,15,18,-261
6,15,19,-229
6,16,17,-110
6,16,18,-262
6,16,19,-183
6,17,18,-275
6,17,19,-251
6,18,19,-290
7,8,9,-194
7,8,10,-235
7,8,11,-255
7,8,12,-213
7,8,13,-232
7,8,14,-266
7,8,15,-251
7,8,16,-173
7,8,17,-251
7,8,18,-259
7,8,19,-257
7,9,10,-171
7,9,11,-191
7,9,12,-146
7,9,13,-190
7,9,14,-202
7,9,15,-177
7,9,16,-104
7,9,17,-177
7,9,18,-179
7,9,19,-146
7,10,11,-216
7,10,12,-210
7,10,13,-215
7,10,14,-221
7,10,15,-262
7,10,16,-209
7,10,17,-232
7,10,18,-199
7,10,19,-217
7,11,12,-195
7,11,13,-255
7,11,14,-299
7,11,15,-312
7,11,16,-162
7,11,17,-263
7,11,18,-286
7,11,19,-348
7,12,13,-212
7,12,14,-223
7,12,15,-239
7,12,16,-161
7,12,17,-241
7,12,18,-279
7,12,19,-205
7,13,14,-170
7,13,15,-249
7,13,16,-243
7,13,17,-243
7,13,18,-216
7,13,19,-243
7,14,15,-235
7,14,16,-225
7,14,17,-228
7,14,18,-200
7,14,19,-206
7,15,16,-184
7,15,17,-243
7,15,18,-237
7,15,19,-231
7,16,17,-111
7,16,18,-176
7,16,19,-232
7,17,18,-223
7,17,19,-252
7,18,19,-208
8,9,10,-166
8,9,11,-160
8,9,12,-154
8,9,13,-188
8,9,14,-197
8,9,15,-121
8,9,16,-18
8,9,17,-155
8,9,18,-180
8,9,19,-98
8,10,11,-224
8,10,12,-236
8,10,13,-209
8,10,14,-253
8,10,15,-253
8,10,16,-164
8,10,17,-251
8,10,18,-232
8,10,19,-243
8,11,12,-214
8,11,13,-286
8,11,14,-331
8,11,15,-313
8,11,16,-125
8,11,17,-223
8,11,18,-300
8,11,19,-349
8,12,13,-236
8,12,14,-259
8,12,15,-236
8,12,16,-154
8,12,17,-231
8,12,18,-290
8,12,19,-210
8,13,14,-285
8,13,15,-237
8,13,16,-160
8,13,17,-230
8,13,18,-248
8,13,19,-239
8,14,15,-235
8,14,16,-186
8,14,17,-266
8,14,18,-225
8,14,19,-254
8,15,16,-117
8,15,17,-255
8,15,18,-231
8,15,19,-225
8,16,17,-85
8,16,18,-172
8,16,19,-159
8,17,18,-257
8,17,19,-232
8,18,19,-236
9,10,11,-207
9,10,12,-141
9,10,13,-202
9,10,14,-184
9,10,15,-156
9,10,16,-125
9,10,17,-165
9,10,18,-217
9,10,19,-160
9,11,12,-179
9,11,13,-175
9,11,14,-235
9,11,15,-191
9,11,16,-111
9,11,17,-167
9,11,18,-248
9,11,19,-195
9,12,13,-176
9,12,14,-173
9,12,15,-134
9,12,16,-87
9,12,17,-146
9,12,18,-259
9,12,19,-112
9,13,14,-191
9,13,15,-130
9,13,16,-121
9,13,17,-192
9,13,18,-201
9,13,19,-168
9,14,15,-177
9,14,16,-149
9,14,17,-175
9,14,18,-195
9,14,19,-155
9,15,16,-46
9,15,17,-157
9,15,18,-154
9,15,19,-98
9,16,17,-59
9,16,18,-159
9,16,19,-84
9,17,18,-168
9,17,19,-115
9,18,19,-153
10,11,12,-223
10,11,13,-211
10,11,14,-284
10,11,15,-293
10,11,16,-202
10,11,17,-208
10,11,18,-324
10,11,19,-322
10,12,13,-187
10,12,14,-212
10,12,15,-215
10,12,16,-162
10,12,17,-220
10,12,18,-280
10,12,19,-205
10,13,14,-161
10,13,15,-228
10,13,16,-210
10,13,17,-215
10,13,18,-222
10,13,19,-210
10,14,15,-230
10,14,16,-177
10,14,17,-243
10,14,18,-207
10,14,19,-202
10,15,16,-125
10,15,17,-231
10,15,18,-215
10,15,19,-252
10,16,17,-140
10,16,18,-184
10,16,19,-224
10,17,18,-222
10,17,19,-236
10,18,19,-229
11,12,13,-272
11,12,14,-283
11,12,15,-261
11,12,16,-158
11,12,17,-241
11,12,18,-323
11,12,19,-316
11,13,14,-269
11,13,15,-319
11,13,16,-170
