0,7,5,5,5,16,3,8,7,5,16,4,16,10,15,4,5,3,8,8
7,0,3,13,12,12,2,5,5,11,10,10,6,5,8,4,11,12,13,5
5,3,0,5,3,7,5,3,10,1,3,5,9,4,5,6,4,5,11,2
5,13,5,0,7,15,13,2,4,6,8,6,6,3,11,25,11,9,5,10
5,12,3,7,0,5,2,17,5,15,3,6,5,16,3,3,5,7,7,8
16,12,7,15,5,0,7,5,3,7,1,8,6,13,9,10,8,10,2,9
3,2,5,13,2,7,0,3,8,6,4,7,5,1,5,5,2,2,3,4
8,5,3,2,17,5,3,0,11,6,5,9,4,6,4,7,9,2,4,1
7,5,10,4,5,3,8,11,0,2,6,7,8,4,6,4,6,7,8,5
5,11,1,6,15,7,6,6,2,0,9,7,15,5,5,8,4,10,3,3
16,10,3,8,3,1,4,5,6,9,0,7,1,6,14,11,9,3,8,5
4,10,5,6,6,8,7,9,7,7,7,0,7,7,6,9,8,4,10,7
16,6,9,6,5,6,5,4,8,15,1,7,0,10,11,4,6,7,7,8
10,5,4,3,16,13,1,6,4,5,6,7,10,0,9,9,3,3,5,1
15,8,5,11,3,9,5,4,6,5,14,6,11,9,0,3,12,4,8,8
4,4,6,25,3,10,5,7,4,8,11,9,4,9,3,0,5,1,6,5
5,11,4,11,5,8,2,9,6,4,9,8,6,3,12,5,0,5,9,3
3,12,5,9,7,10,2,2,7,10,3,4,7,3,4,1,5,0,7,8
8,13,11,5,7,2,3,4,8,3,8,10,7,5,8,6,9,7,0,2
8,5,2,10,8,9,4,1,5,3,5,7,8,1,8,5,3,8,2,0
