i,j,k,I_scaled
0,1,2,-64
0,1,3,-105
0,1,4,-93
0,1,5,-108
0,1,6,-87
0,1,7,-78
0,1,8,-143
0,1,9,-53
0,1,10,-82
0,1,11,-19
0,1,12,22
0,1,13,-106
0,1,14,-99
0,1,15,-85
0,1,16,-137
0,1,17,-93
0,1,18,-42
0,1,19,46
0,2,3,-144
0,2,4,-132
0,2,5,-144
0,2,6,-168
0,2,7,-71
0,2,8,-125
0,2,9,-81
0,2,10,-226
0,2,11,-63
0,2,12,-68
0,2,13,-139
0,2,14,-131
0,2,15,-173
0,2,16,-277
0,2,17,-150
0,2,18,-91
0,2,19,-27
0,3,4,-253
0,3,5,-250
0,3,6,-211
0,3,7,-174
0,3,8,-242
0,3,9,-172
0,3,10,-173
0,3,11,-173
0,3,12,-114
0,3,13,-287
0,3,14,-248
0,3,15,-277
0,3,16,-209
0,3,17,-218
0,3,18,-153
0,3,19,-77
0,4,5,-163
0,4,6,-253
0,4,7,-84
0,4,8,-218
0,4,9,-160
0,4,10,-245
0,4,11,-65
0,4,12,-85
0,4,13,-214
0,4,14,-147
0,4,15,-191
0,4,16,-232
0,4,17,-223
0,4,18,-78
0,4,19,-64
0,5,6,-228
0,5,7,-106
0,5,8,-241
0,5,9,-168
0,5,10,-185
0,5,11,-127
0,5,12,-114
0,5,13,-222
0,5,14,-197
0,5,15,-209
0,5,16,-242
0,5,17,-241
0,5,18,-86
0,5,19,-69
0,6,7,-179
0,6,8,-282
0,6,9,-192
0,6,10,-273
0,6,11,-168
0,6,12,-96
0,6,13,-246
0,6,14,-261
0,6,15,-236
0,6,16,-235
0,6,17,-263
0,6,18,-108
0,6,19,-118
0,7,8,-198
0,7,9,-83
0,7,10,-191
0,7,11,-28
0,7,12,-21
0,7,13,-74
0,7,14,-74
0,7,15,-103
0,7,16,-117
0,7,17,-110
0,7,18,-71
0,7,19,-23
0,8,9,-212
0,8,10,-225
0,8,11,-179
0,8,12,-193
0,8,13,-238
0,8,14,-175
0,8,15,-244
0,8,16,-292
0,8,17,-235
0,8,18,-97
0,8,19,-167
0,9,10,-200
0,9,11,-59
0,9,12,-47
0,9,13,-140
0,9,14,-125
0,9,15,-213
0,9,16,-199
0,9,17,-182
0,9,18,-38
0,9,19,-79
0,10,11,-79
0,10,12,-141
0,10,13,-233
0,10,14,-154
0,10,15,-224
0,10,16,-225
0,10,17,-268
0,10,18,-107
0,10,19,-78
0,11,12,-2
0,11,13,-152
0,11,14,-65
0,11,15,-93
0,11,16,-92
0,11,17,-213
0,11,18,-31
0,11,19,-4
0,12,13,-106
0,12,14,-82
0,12,15,-165
0,12,16,-112
0,12,17,-93
0,12,18,-15
