0,8,4,6,3,5,1,10,7,3,4,3,4,4,3,3,4,-1,2,5
8,0,6,3,6,9,5,2,5,8,5,4,8,5,33,7,6,5,7,6
4,6,0,6,6,2,12,4,5,23,5,5,7,3,15,10,7,8,1,4
6,3,6,0,3,7,7,4,8,7,3,1,5,8,2,4,7,5,8,4
3,6,6,3,0,12,2,4,6,9,15,6,2,11,8,18,14,3,5,1
5,9,2,7,12,0,1,1,4,6,3,5,6,3,8,13,8,5,11,3
1,5,12,7,2,1,0,4,7,6,2,4,15,6,3,7,18,1,12,6
10,2,4,4,4,1,4,0,5,7,6,6,4,5,5,3,6,8,8,4
7,5,5,8,6,4,7,5,0,2,6,6,8,3,0,9,4,9,6,8
3,8,23,7,9,6,6,7,2,0,7,2,6,2,5,3,5,6,20,5
4,5,5,3,15,3,2,6,6,7,0,5,3,7,3,8,6,6,3,10
3,4,5,1,6,5,4,6,6,2,5,0,13,3,3,4,5,5,3,13
4,8,7,5,2,6,15,4,8,6,3,13,0,6,17,2,12,9,8,6
4,5,3,8,11,3,6,5,3,2,7,3,6,0,6,6,8,9,4,11
3,33,15,2,8,8,3,5,0,5,3,3,17,6,0,4,4,4,4,3
3,7,10,4,18,13,7,3,9,3,8,4,2,6,4,0,3,4,2,7
4,6,7,7,14,8,18,6,4,5,6,5,12,8,4,3,0,8,7,4
-1,5,8,5,3,5,1,8,9,6,6,5,9,9,4,4,8,0,9,6
2,7,1,8,5,11,12,8,6,20,3,3,8,4,4,2,7,9,0,5
5,6,4,4,1,3,6,4,8,5,10,13,6,11,3,7,4,6,5,0
