i,j,k,I_scaled
0,1,2,-141
0,1,3,-176
0,1,4,-170
0,1,5,-93
0,1,6,-20
0,1,7,-126
0,1,8,-118
0,1,9,-144
0,1,10,-128
0,1,11,-144
0,1,12,-100
0,1,13,4
0,1,14,-201
0,1,15,-128
0,1,16,-83
0,1,17,-128
0,1,18,-171
0,1,19,-160
0,2,3,-236
0,2,4,-222
0,2,5,-148
0,2,6,-214
0,2,7,-146
0,2,8,-134
0,2,9,-205
0,2,10,-138
0,2,11,-169
0,2,12,-177
0,2,13,-180
0,2,14,-237
0,2,15,-159
0,2,16,-147
0,2,17,-155
0,2,18,-216
0,2,19,-223
0,3,4,-232
0,3,5,-139
0,3,6,-142
0,3,7,-148
0,3,8,-199
0,3,9,-278
0,3,10,-196
0,3,11,-246
0,3,12,-183
0,3,13,-100
0,3,14,-210
0,3,15,-141
0,3,16,-187
0,3,17,-231
0,3,18,-226
0,3,19,-240
0,4,5,-121
0,4,6,-135
0,4,7,-126
0,4,8,-147
0,4,9,-176
0,4,10,-162
0,4,11,-234
0,4,12,-145
0,4,13,-124
0,4,14,-226
0,4,15,-129
0,4,16,-138
0,4,17,-158
0,4,18,-170
0,4,19,-161
0,5,6,-61
0,5,7,-68
0,5,8,-67
0,5,9,-128
0,5,10,-73
0,5,11,-176
0,5,12,-82
0,5,13,-72
0,5,14,-125
0,5,15,-96
0,5,16,-108
0,5,17,-106
0,5,18,-155
0,5,19,-166
0,6,7,-5
0,6,8,-47
0,6,9,-131
0,6,10,-78
0,6,11,-131
0,6,12,-55
0,6,13,-36
0,6,14,-134
0,6,15,-21
0,6,16,-82
0,6,17,-84
0,6,18,-126
0,6,19,-156
0,7,8,-64
0,7,9,-144
0,7,10,-114
0,7,11,-124
0,7,12,-76
0,7,13,10
0,7,14,-163
0,7,15,-104
0,7,16,-109
0,7,17,-103
0,7,18,-101
0,7,19,-160
0,8,9,-156
0,8,10,-77
0,8,11,-110
0,8,12,-95
0,8,13,-50
0,8,14,-127
0,8,15,-104
0,8,16,-48
0,8,17,-85
0,8,18,-141
0,8,19,-176
0,9,10,-134
0,9,11,-168
0,9,12,-108
0,9,13,-54
0,9,14,-188
0,9,15,-152
0,9,16,-154
0,9,17,-225
0,9,18,-209
0,9,19,-233
0,10,11,-158
0,10,12,-85
0,10,13,-20
0,10,14,-150
0,10,15,-111
0,10,16,-80
0,10,17,-129
0,10,18,-164
0,10,19,-167
0,11,12,-110
0,11,13,-123
0,11,14,-213
0,11,15,-132
0,11,16,-94
0,11,17,-151
0,11,18,-179
0,11,19,-190
0,12,13,-51
0,12,14,-160
0,12,15,-74
0,12,16,-90
0,12,17,-107
0,12,18,-155
0,12,19,-144
0,13,14,-68
0,13,15,3
0,13,16,1
0,13,17,-13
0,13,18,-115
0,13,19,-65
0,14,15,-151
0,14,16,-133
0,14,17,-175
0,14,18,-207
0,14,19,-222
0,15,16,-59
0,15,17,-94
0,15,18,-183
0,15,19,-183
0,16,17,-105
0,16,18,-155
0,16,19,-169
0,17,18,-184
0,17,19,-218
0,18,19,-207
1,2,3,-220
1,2,4,-216
1,2,5,-198
1,2,6,-124
1,2,7,-247
1,2,8,-250
1,2,9,-270
1,2,10,-271
1,2,11,-222
1,2,12,-257
1,2,13,-115
1,2,14,-255
1,2,15,-227
1,2,16,-248
1,2,17,-224
1,2,18,-253
1,2,19,-219
1,3,4,-250
1,3,5,-246
1,3,6,-151
1,3,7,-270
1,3,8,-201
1,3,9,-245
1,3,10,-241
1,3,11,-278
1,3,12,-254
1,3,13,-123
1,3,14,-291
1,3,15,-233
1,3,16,-242
1,3,17,-221
1,3,18,-250
1,3,19,-247
1,4,5,-211
1,4,6,-192
1,4,7,-233
1,4,8,-220
1,4,9,-232
1,4,10,-212
1,4,11,-281
1,4,12,-231
1,4,13,-160
1,4,14,-296
1,4,15,-217
1,4,16,-216
1,4,17,-234
1,4,18,-241
1,4,19,-214
1,5,6,-65
1,5,7,-171
1,5,8,-199
1,5,9,-235
1,5,10,-196
1,5,11,-279
1,5,12,-275
1,5,13,-115
1,5,14,-268
1,5,15,-185
1,5,16,-201
1,5,17,-213
1,5,18,-212
1,5,19,-222
1,6,7,-140
1,6,8,-94
1,6,9,-110
1,6,10,-155
1,6,11,-82
1,6,12,-111
1,6,13,-14
1,6,14,-116
1,6,15,-122
1,6,16,-161
1,6,17,-92
1,6,18,-92
1,6,19,-108
1,7,8,-244
1,7,9,-270
1,7,10,-267
1,7,11,-257
1,7,12,-275
1,7,13,-124
1,7,14,-278
1,7,15,-216
1,7,16,-229
1,7,17,-263
1,7,18,-223
1,7,19,-243
1,8,9,-240
1,8,10,-213
1,8,11,-188
1,8,12,-221
1,8,13,-147
1,8,14,-300
1,8,15,-204
1,8,16,-181
1,8,17,-212
1,8,18,-223
1,8,19,-210
1,9,10,-275
1,9,11,-256
1,9,12,-246
1,9,13,-90
1,9,14,-331
1,9,15,-275
1,9,16,-237
1,9,17,-261
1,9,18,-256
1,9,19,-260
1,10,11,-187
1,10,12,-270
1,10,13,-55
1,10,14,-334
1,10,15,-203
1,10,16,-244
1,10,17,-271
1,10,18,-278
1,10,19,-240
1,11,12,-292
1,11,13,-145
1,11,14,-229
1,11,15,-226
1,11,16,-201
1,11,17,-193
1,11,18,-194
1,11,19,-232
1,12,13,-203
1,12,14,-312
1,12,15,-231
1,12,16,-246
1,12,17,-292
1,12,18,-231
1,12,19,-279
1,13,14,-101
1,13,15,-110
1,13,16,-78
1,13,17,-83
1,13,18,-130
1,13,19,-101
1,14,15,-265
1,14,16,-280
1,14,17,-275
1,14,18,-295
1,14,19,-292
1,15,16,-232
1,15,17,-233
1,15,18,-225
1,15,19,-248
1,16,17,-249
1,16,18,-225
1,16,19,-263
1,17,18,-222
1,17,19,-236
1,18,19,-290
2,3,4,-234
2,3,5,-243
2,3,6,-234
2,3,7,-220
2,3,8,-226
2,3,9,-245
2,3,10,-212
2,3,11,-292
2,3,12,-228
2,3,13,-180
2,3,14,-237
2,3,15,-199
2,3,16,-198
2,3,17,-219
2,3,18,-226
2,3,19,-231
2,4,5,-195
2,4,6,-189
2,4,7,-209
2,4,8,-227
2,4,9,-245
2,4,10,-200
2,4,11,-301
2,4,12,-230
2,4,13,-241
2,4,14,-226
2,4,15,-200
2,4,16,-186
2,4,17,-215
2,4,18,-200
2,4,19,-210
2,5,6,-194
2,5,7,-214
2,5,8,-213
2,5,9,-194
2,5,10,-196
2,5,11,-302
2,5,12,-197
2,5,13,-221
2,5,14,-189
2,5,15,-176
2,5,16,-188
2,5,17,-226
2,5,18,-219
2,5,19,-206
2,6,7,-181
2,6,8,-138
2,6,9,-176
2,6,10,-154
2,6,11,-185
2,6,12,-198
2,6,13,-175
2,6,14,-138
2,6,15,-100
2,6,16,-154
2,6,17,-197
2,6,18,-183
2,6,19,-188
2,7,8,-227
2,7,9,-245
2,7,10,-254
2,7,11,-252
