0,10,5,11,3,2,12,8,6,2,4,7,3,4,5,11,6,11,7,5
10,0,3,11,3,6,5,11,12,3,6,8,9,1,2,9,4,8,5,6
5,3,0,4,1,9,9,3,10,4,7,3,3,11,10,8,7,5,0,17
11,11,4,0,15,3,-3,8,6,9,8,4,11,4,24,4,8,3,8,2
3,3,1,15,0,3,2,7,5,3,5,5,6,4,7,7,1,1,8,6
2,6,9,3,3,0,9,5,3,2,5,9,13,13,3,10,9,4,6,5
12,5,9,-3,2,9,0,3,6,4,5,3,9,3,5,9,8,3,7,4
8,11,3,8,7,5,3,0,4,12,4,13,4,5,7,1,11,11,7,7
6,12,10,6,5,3,6,4,0,2,9,1,10,14,11,3,6,13,5,2
2,3,4,9,3,2,4,12,2,0,17,21,4,4,6,4,5,1,5,10
4,6,7,8,5,5,5,4,9,17,0,4,4,7,10,7,6,7,5,5
7,8,3,4,5,9,3,13,1,21,4,0,-1,11,6,18,2,5,-2,5
3,9,3,11,6,13,9,4,10,4,4,-1,0,6,5,12,0,3,5,8
4,1,11,4,4,13,3,5,14,4,7,11,6,0,4,4,3,6,1,1
5,2,10,24,7,3,5,7,11,6,10,6,5,4,0,6,3,4,7,9
11,9,8,4,7,10,9,1,3,4,7,18,12,4,6,0,9,7,6,3
6,4,7,8,1,9,8,11,6,5,6,2,0,3,3,9,0,7,3,7
11,8,5,3,1,4,3,11,13,1,7,5,3,6,4,7,7,0,8,5
7,5,0,8,8,6,7,7,5,5,5,-2,5,1,7,6,3,8,0,4
5,6,17,2,6,5,4,7,2,10,5,5,8,1,9,3,7,5,4,0
