0,6,5,3,5,3,2,3,5,5,14,4,4,6,4,5,5,5,5,2
6,0,14,8,16,13,5,5,9,14,13,7,1,0,8,11,5,4,1,5
5,14,0,2,4,5,6,9,8,11,4,5,3,5,13,8,7,2,8,6
3,8,2,0,6,3,4,1,10,5,8,3,6,5,4,4,3,5,2,4
5,16,4,6,0,3,6,2,6,10,9,2,6,5,6,5,0,9,2,11
3,13,5,3,3,0,2,15,10,9,6,4,3,7,1,8,1,3,5,4
2,5,6,4,6,2,0,9,1,8,9,11,6,10,9,4,8,4,3,3
3,5,9,1,2,15,9,0,3,5,6,7,5,8,9,11,10,6,9,8
5,9,8,10,6,10,1,3,0,16,1,10,5,7,6,14,14,4,10,9
5,14,11,5,10,9,8,5,16,0,6,7,0,9,21,6,3,1,7,5
14,13,4,8,9,6,9,6,1,6,0,11,6,2,3,6,9,13,4,4
4,7,5,3,2,4,11,7,10,7,11,0,6,7,5,6,14,2,11,1
4,1,3,6,6,3,6,5,5,0,6,6,0,28,3,6,7,3,18,8
6,0,5,5,5,7,10,8,7,9,2,7,28,0,8,13,4,6,3,4
4,8,13,4,6,1,9,9,6,21,3,5,3,8,0,6,10,0,3,6
5,11,8,4,5,8,4,11,14,6,6,6,6,13,6,0,9,2,4,5
5,5,7,3,0,1,8,10,14,3,9,14,7,4,10,9,0,9,11,6
5,4,2,5,9,3,4,6,4,1,13,2,3,6,0,2,9,0,6,7
5,1,8,2,2,5,3,9,10,7,4,11,18,3,3,4,11,6,0,4
2,5,6,4,11,4,3,8,9,5,4,1,8,4,6,5,6,7,4,0
