i,j,k,I_scaled
0,1,2,-25
0,1,3,-42
0,1,4,-29
0,1,5,-110
0,1,6,-42
0,1,7,-83
0,1,8,-4
0,1,9,45
0,1,10,-42
0,1,11,-9
0,1,12,-127
0,1,13,-12
0,1,14,3
0,1,15,-62
0,1,16,51
0,1,17,-9
0,1,18,14
0,1,19,-88
0,2,3,-147
0,2,4,-69
0,2,5,-163
0,2,6,-103
0,2,7,-113
0,2,8,-25
0,2,9,-19
0,2,10,-82
0,2,11,-53
0,2,12,-122
0,2,13,-56
0,2,14,-8
0,2,15,-145
0,2,16,-77
0,2,17,3
0,2,18,-24
0,2,19,-145
0,3,4,-133
0,3,5,-197
0,3,6,-119
0,3,7,-109
0,3,8,-36
0,3,9,19
0,3,10,-97
0,3,11,-1
0,3,12,-186
0,3,13,22
0,3,14,-73
0,3,15,-139
0,3,16,-29
0,3,17,-73
0,3,18,-27
0,3,19,-141
0,4,5,-168
0,4,6,-88
0,4,7,-123
0,4,8,-11
0,4,9,-42
0,4,10,-81
0,4,11,-22
0,4,12,-175
0,4,13,-22
0,4,14,-31
0,4,15,-89
0,4,16,-23
0,4,17,10
0,4,18,-23
0,4,19,-144
0,5,6,-177
0,5,7,-147
0,5,8,-166
0,5,9,-59
0,5,10,-179
0,5,11,-137
0,5,12,-204
0,5,13,-90
0,5,14,-86
0,5,15,-162
0,5,16,-133
0,5,17,-107
0,5,18,-104
0,5,19,-243
0,6,7,-142
0,6,8,-12
0,6,9,0
0,6,10,-93
0,6,11,-62
0,6,12,-168
0,6,13,-9
0,6,14,-30
0,6,15,-128
0,6,16,-6
0,6,17,-85
0,6,18,-48
0,6,19,-176
0,7,8,-98
0,7,9,-26
0,7,10,-124
0,7,11,-61
0,7,12,-214
0,7,13,-107
0,7,14,-95
0,7,15,-97
0,7,16,-98
0,7,17,-96
0,7,18,-71
0,7,19,-204
0,8,9,4
0,8,10,-29
0,8,11,-1
0,8,12,-64
0,8,13,0
0,8,14,21
0,8,15,-51
0,8,16,-22
0,8,17,-35
0,8,18,1
0,8,19,-96
0,9,10,-54
0,9,11,-5
0,9,12,-141
0,9,13,-19
0,9,14,-7
0,9,15,0
0,9,16,0
0,9,17,-41
0,9,18,-9
0,9,19,-55
0,10,11,-40
0,10,12,-175
0,10,13,-42
0,10,14,-11
0,10,15,-117
0,10,16,-33
0,10,17,-51
0,10,18,-43
0,10,19,-166
0,11,12,-121
0,11,13,-1
0,11,14,-2
0,11,15,-90
0,11,16,9
0,11,17,-18
0,11,18,13
0,11,19,-51
0,12,13,-129
0,12,14,-70
0,12,15,-214
0,12,16,-60
0,12,17,-150
0,12,18,-95
0,12,19,-240
0,13,14,-12
0,13,15,-90
0,13,16,-9
0,13,17,-11
0,13,18,-27
0,13,19,-74
0,14,15,-46
0,14,16,35
0,14,17,-27
0,14,18,36
0,14,19,-122
0,15,16,-28
0,15,17,-99
0,15,18,-41
0,15,19,-167
0,16,17,-14
0,16,18,23
0,16,19,-127
0,17,18,-2
0,17,19,-87
0,18,19,-120
1,2,3,-97
1,2,4,-43
1,2,5,-70
1,2,6,-74
1,2,7,-135
1,2,8,-14
1,2,9,62
1,2,10,-65
1,2,11,-43
1,2,12,-123
1,2,13,-77
1,2,14,23
1,2,15,-114
1,2,16,-20
1,2,17,-14
1,2,18,77
1,2,19,-52
1,3,4,-103
1,3,5,-91
1,3,6,-86
1,3,7,-132
1,3,8,-48
1,3,9,123
1,3,10,-119
1,3,11,-15
1,3,12,-146
1,3,13,2
1,3,14,-2
1,3,15,-112
1,3,16,34
1,3,17,-53
1,3,18,59
1,3,19,-88
1,4,5,-78
1,4,6,-54
1,4,7,-136
1,4,8,0
1,4,9,32
1,4,10,-103
1,4,11,-56
1,4,12,-122
1,4,13,-12
1,4,14,6
1,4,15,-52
1,4,16,63
1,4,17,15
1,4,18,50
1,4,19,-88
1,5,6,-70
1,5,7,-144
1,5,8,-46
