0,3,10,12,14,8,7,10,5,6,4,18,9,17,5,3,7,0,7,10
3,0,8,2,11,3,6,3,10,5,2,1,6,10,1,6,7,4,11,4
10,8,0,7,12,6,1,15,6,7,5,5,6,12,8,14,4,2,5,7
12,2,7,0,7,5,15,10,5,7,6,6,9,8,5,5,2,7,8,4
14,11,12,7,0,1,4,4,3,5,1,2,6,4,1,4,9,13,6,7
8,3,6,5,1,0,5,4,6,1,8,3,9,15,9,12,8,6,9,9
7,6,1,15,4,5,0,6,4,6,7,5,8,2,2,10,5,7,3,3
10,3,15,10,4,4,6,0,4,8,12,2,5,6,4,9,10,12,4,3
5,10,6,5,3,6,4,4,0,2,4,5,0,14,7,15,8,2,5,6
6,5,7,7,5,1,6,8,2,0,3,6,5,12,6,3,7,3,5,5
4,2,5,6,1,8,7,12,4,3,0,9,5,1,2,5,8,15,1,3
18,1,5,6,2,3,5,2,5,6,9,0,5,7,5,1,9,6,8,8
9,6,6,9,6,9,8,5,0,5,5,5,0,2,4,3,9,7,8,9
17,10,12,8,4,15,2,6,14,12,1,7,2,0,13,7,11,11,0,6
5,1,8,5,1,9,2,4,7,6,2,5,4,13,0,0,13,2,8,7
3,6,14,5,4,12,10,9,15,3,5,1,3,7,0,0,2,9,3,9
7,7,4,2,9,8,5,10,8,7,8,9,9,11,13,2,0,9,8,13
0,4,2,7,13,6,7,12,2,3,15,6,7,11,2,9,9,0,2,6
7,11,5,8,6,9,3,4,5,5,1,8,8,0,8,3,8,2,0,8
10,4,7,4,7,9,3,3,6,5,3,8,9,6,7,9,13,6,8,0
