0,10,6,3,4,2,12,10,6,6,7,5,4,4,7,8,20,8,9,7
10,0,9,8,8,4,5,4,8,5,4,7,3,9,9,5,11,4,6,4
6,9,0,4,21,7,4,5,10,5,9,8,5,6,7,5,3,6,3,8
3,8,4,0,4,9,2,1,10,9,15,7,9,8,5,8,8,12,7,6
4,8,21,4,0,6,8,8,8,6,5,2,3,5,13,6,3,2,7,2
2,4,7,9,6,0,13,14,7,3,5,2,14,14,9,7,9,3,6,7
12,5,4,2,8,13,0,9,4,8,4,2,4,7,9,1,7,3,6,9
10,4,5,1,8,14,9,0,4,3,4,5,3,2,4,2,9,4,6,5
6,8,10,10,8,7,4,4,0,11,10,9,4,5,2,9,4,4,7,8
6,5,5,9,6,3,8,3,11,0,8,7,6,2,14,12,5,3,12,5
7,4,9,15,5,5,4,4,10,8,0,5,15,2,9,5,4,5,7,3
5,7,8,7,2,2,2,5,9,7,5,0,7,7,1,5,5,7,11,10
4,3,5,9,3,14,4,3,4,6,15,7,0,1,5,2,13,6,12,7
4,9,6,8,5,14,7,2,5,2,2,7,1,0,10,5,8,9,5,8
7,9,7,5,13,9,9,4,2,14,9,1,5,10,0,4,9,9,2,6
8,5,5,8,6,7,1,2,9,12,5,5,2,5,4,0,16,2,5,19
20,11,3,8,3,9,7,9,4,5,4,5,13,8,9,16,0,5,11,2
8,4,6,12,2,3,3,4,4,3,5,7,6,9,9,2,5,0,8,9
9,6,3,7,7,6,6,6,7,12,7,11,12,5,2,5,11,8,0,8
7,4,8,6,2,7,9,5,8,5,3,10,7,8,6,19,2,9,8,0
