i,j,k,I_scaled
0,1,2,-172
0,1,3,-103
0,1,4,-106
0,1,5,-86
0,1,6,-114
0,1,7,-255
0,1,8,-212
0,1,9,-190
0,1,10,-195
0,1,11,-177
0,1,12,-204
0,1,13,-155
0,1,14,-226
0,1,15,-132
0,1,16,-126
0,1,17,-178
0,1,18,-155
0,1,19,-210
0,2,3,-94
0,2,4,-131
0,2,5,-132
0,2,6,-65
0,2,7,-213
0,2,8,-302
0,2,9,-218
0,2,10,-204
0,2,11,-188
0,2,12,-191
0,2,13,-186
0,2,14,-226
0,2,15,-129
0,2,16,-214
0,2,17,-88
0,2,18,-222
0,2,19,-241
0,3,4,-5
0,3,5,-14
0,3,6,-19
0,3,7,-97
0,3,8,-171
0,3,9,-81
0,3,10,-106
0,3,11,-112
0,3,12,-163
0,3,13,-149
0,3,14,-104
0,3,15,-50
0,3,16,-88
0,3,17,-69
0,3,18,-84
0,3,19,-110
0,4,5,24
0,4,6,-12
0,4,7,-93
0,4,8,-108
0,4,9,-79
0,4,10,-72
0,4,11,-80
0,4,12,-92
0,4,13,-140
0,4,14,-139
0,4,15,15
0,4,16,-75
0,4,17,13
0,4,18,-93
0,4,19,-103
0,5,6,-16
0,5,7,-88
0,5,8,-128
0,5,9,-60
0,5,10,-76
0,5,11,-90
0,5,12,-104
0,5,13,-159
0,5,14,-87
0,5,15,-10
0,5,16,-63
0,5,17,-52
0,5,18,-121
0,5,19,-110
0,6,7,-104
0,6,8,-122
0,6,9,-135
0,6,10,-130
0,6,11,-128
0,6,12,-157
0,6,13,-91
0,6,14,-102
0,6,15,-40
0,6,16,-59
0,6,17,-54
0,6,18,-82
0,6,19,-136
0,7,8,-272
0,7,9,-235
0,7,10,-226
0,7,11,-235
0,7,12,-207
0,7,13,-240
0,7,14,-246
0,7,15,-87
0,7,16,-245
0,7,17,-170
0,7,18,-201
0,7,19,-234
0,8,9,-313
0,8,10,-241
0,8,11,-261
0,8,12,-231
0,8,13,-247
0,8,14,-288
0,8,15,-107
0,8,16,-183
0,8,17,-191
0,8,18,-220
0,8,19,-259
0,9,10,-232
0,9,11,-264
0,9,12,-199
0,9,13,-224
0,9,14,-225
0,9,15,-100
0,9,16,-182
0,9,17,-163
0,9,18,-208
0,9,19,-262
0,10,11,-236
0,10,12,-215
0,10,13,-213
0,10,14,-283
0,10,15,-100
0,10,16,-219
0,10,17,-248
0,10,18,-173
0,10,19,-229
0,11,12,-219
0,11,13,-224
0,11,14,-251
0,11,15,-97
0,11,16,-188
0,11,17,-233
0,11,18,-212
0,11,19,-247
0,12,13,-205
0,12,14,-217
0,12,15,-110
0,12,16,-219
0,12,17,-229
0,12,18,-291
0,12,19,-224
0,13,14,-227
0,13,15,-150
