0,8,5,10,9,2,4,5,22,6,8,6,4,4,7,1,8,2,3,7
8,0,5,12,7,9,6,0,9,15,3,11,6,1,5,7,7,14,4,9
5,5,0,6,10,6,4,8,5,11,6,4,6,5,8,10,9,7,10,15
10,12,6,0,7,4,8,5,10,5,4,2,4,11,6,7,8,2,2,9
9,7,10,7,0,6,2,10,6,3,14,10,4,5,7,11,3,7,13,7
2,9,6,4,6,0,6,10,13,3,1,7,8,4,11,1,7,6,0,8
4,6,4,8,2,6,0,7,6,5,5,5,4,3,6,1,7,11,4,12
5,0,8,5,10,10,7,0,9,4,6,2,6,9,1,4,8,4,8,6
22,9,5,10,6,13,6,9,0,8,10,4,8,10,7,3,7,8,7,4
6,15,11,5,3,3,5,4,8,0,3,9,2,6,15,6,7,7,5,6
8,3,6,4,14,1,5,6,10,3,0,6,9,4,7,6,6,5,7,13
6,11,4,2,10,7,5,2,4,9,6,0,4,6,6,3,6,3,7,7
4,6,6,4,4,8,4,6,8,2,9,4,0,4,7,14,8,6,1,18
4,1,5,11,5,4,3,9,10,6,4,6,4,0,5,3,2,4,4,8
7,5,8,6,7,11,6,1,7,15,7,6,7,5,0,5,5,6,8,9
1,7,10,7,11,1,1,4,3,6,6,3,14,3,5,0,7,2,9,2
8,7,9,8,3,7,7,8,7,7,6,6,8,2,5,7,0,0,5,4
2,14,7,2,7,6,11,4,8,7,5,3,6,4,6,2,0,0,8,4
3,4,10,2,13,0,4,8,7,5,7,7,1,4,8,9,5,8,0,5
7,9,15,9,7,8,12,6,4,6,13,7,18,8,9,2,4,4,5,0
