i,j,k,I_scaled
0,1,2,-162
0,1,3,-129
0,1,4,-260
0,1,5,-269
0,1,6,-183
0,1,7,-273
0,1,8,-192
0,1,9,-117
0,1,10,-184
0,1,11,-233
0,1,12,-274
0,1,13,-255
0,1,14,-331
0,1,15,-293
0,1,16,-237
0,1,17,-233
0,1,18,-308
0,1,19,-193
0,2,3,-73
0,2,4,-114
0,2,5,-153
0,2,6,-120
0,2,7,-116
0,2,8,-81
0,2,9,-1
0,2,10,-56
0,2,11,-86
0,2,12,-142
0,2,13,-161
0,2,14,-215
0,2,15,-183
0,2,16,-126
0,2,17,-98
0,2,18,-79
0,2,19,-70
0,3,4,-116
0,3,5,-158
0,3,6,-107
0,3,7,-116
0,3,8,-89
0,3,9,1
0,3,10,-44
0,3,11,-99
0,3,12,-140
0,3,13,-120
0,3,14,-225
0,3,15,-86
0,3,16,-186
0,3,17,-112
0,3,18,-130
0,3,19,-89
0,4,5,-237
0,4,6,-234
0,4,7,-258
0,4,8,-175
0,4,9,-169
0,4,10,-156
0,4,11,-140
0,4,12,-252
0,4,13,-314
0,4,14,-276
0,4,15,-241
0,4,16,-227
0,4,17,-247
0,4,18,-238
0,4,19,-251
0,5,6,-288
0,5,7,-231
0,5,8,-131
0,5,9,-137
0,5,10,-169
0,5,11,-212
0,5,12,-225
0,5,13,-281
0,5,14,-335
0,5,15,-246
0,5,16,-232
0,5,17,-227
0,5,18,-220
0,5,19,-206
0,6,7,-236
0,6,8,-251
0,6,9,-114
0,6,10,-222
0,6,11,-200
0,6,12,-225
0,6,13,-288
0,6,14,-323
0,6,15,-308
0,6,16,-300
0,6,17,-226
0,6,18,-239
0,6,19,-176
0,7,8,-171
0,7,9,-127
0,7,10,-171
0,7,11,-278
0,7,12,-235
0,7,13,-295
0,7,14,-356
0,7,15,-241
0,7,16,-246
0,7,17,-258
0,7,18,-274
0,7,19,-213
0,8,9,0
0,8,10,-130
0,8,11,-145
0,8,12,-180
0,8,13,-175
0,8,14,-184
0,8,15,-183
0,8,16,-202
0,8,17,-164
0,8,18,-199
0,8,19,-92
0,9,10,-70
0,9,11,-69
0,9,12,-119
0,9,13,-113
0,9,14,-156
0,9,15,-101
0,9,16,-157
0,9,17,-102
0,9,18,-131
0,9,19,-82
0,10,11,-115
0,10,12,-215
0,10,13,-208
0,10,14,-233
0,10,15,-177
0,10,16,-171
0,10,17,-175
0,10,18,-181
0,10,19,-111
0,11,12,-180
0,11,13,-201
0,11,14,-257
0,11,15,-197
0,11,16,-231
0,11,17,-199
0,11,18,-225
0,11,19,-148
0,12,13,-258
0,12,14,-291
0,12,15,-246
0,12,16,-272
0,12,17,-257
0,12,18,-297
0,12,19,-200
0,13,14,-275
0,13,15,-232
0,13,16,-259
0,13,17,-320
0,13,18,-267
0,13,19,-180
0,14,15,-315
0,14,16,-268
0,14,17,-335
0,14,18,-352
0,14,19,-273
0,15,16,-245
0,15,17,-220
0,15,18,-287
0,15,19,-237
0,16,17,-238
0,16,18,-217
0,16,19,-254
0,17,18,-236
0,17,19,-206
0,18,19,-168
1,2,3,-85
1,2,4,-168
1,2,5,-184
1,2,6,-113
1,2,7,-143
1,2,8,-83
1,2,9,-35
1,2,10,-126
1,2,11,-139
1,2,12,-210
1,2,13,-244
1,2,14,-248
1,2,15,-193
1,2,16,-130
1,2,17,-143
1,2,18,-150
1,2,19,-90
1,3,4,-130
1,3,5,-191
1,3,6,-95
1,3,7,-135
1,3,8,-40
1,3,9,15
1,3,10,-87
1,3,11,-110
1,3,12,-117
1,3,13,-115
1,3,14,-198
1,3,15,-88
1,3,16,-175
1,3,17,-105
1,3,18,-130
1,3,19,-53
1,4,5,-240
1,4,6,-229
1,4,7,-250
1,4,8,-120
1,4,9,-179
1,4,10,-172
1,4,11,-168
1,4,12,-256
1,4,13,-321
1,4,14,-241
1,4,15,-264
1,4,16,-235
1,4,17,-243
1,4,18,-246
1,4,19,-161
1,5,6,-313
1,5,7,-255
1,5,8,-114
1,5,9,-166
1,5,10,-176
1,5,11,-241
1,5,12,-241
1,5,13,-331
1,5,14,-258
1,5,15,-240
1,5,16,-244
1,5,17,-211
1,5,18,-256
1,5,19,-157
1,6,7,-237
1,6,8,-174
1,6,9,-84
1,6,10,-211
1,6,11,-207
1,6,12,-212
1,6,13,-292
1,6,14,-246
1,6,15,-287
1,6,16,-323
1,6,17,-227
1,6,18,-230
1,6,19,-107
1,7,8,-123
1,7,9,-131
1,7,10,-176
1,7,11,-267
1,7,12,-230
1,7,13,-235
1,7,14,-246
1,7,15,-252
1,7,16,-258
1,7,17,-244
1,7,18,-236
1,7,19,-156
1,8,9,13
1,8,10,-83
1,8,11,-113
1,8,12,-107
1,8,13,-106
1,8,14,-109
1,8,15,-106
1,8,16,-113
1,8,17,-142
1,8,18,-153
1,8,19,24
1,9,10,-56
1,9,11,-105
1,9,12,-97
1,9,13,-111
1,9,14,-106
1,9,15,-90
1,9,16,-167
1,9,17,-84
1,9,18,-107
1,9,19,-46
1,10,11,-116
1,10,12,-243
1,10,13,-218
1,10,14,-232
1,10,15,-187
1,10,16,-142
1,10,17,-138
1,10,18,-216
1,10,19,-66
1,11,12,-186
1,11,13,-242
1,11,14,-258
1,11,15,-252
1,11,16,-260
1,11,17,-227
1,11,18,-258
1,11,19,-80
1,12,13,-246
1,12,14,-239
1,12,15,-237
1,12,16,-221
1,12,17,-234
1,12,18,-245
1,12,19,-103
1,13,14,-241
1,13,15,-248
1,13,16,-237
1,13,17,-315
1,13,18,-244
1,13,19,-124
1,14,15,-245
1,14,16,-215
1,14,17,-244
1,14,18,-242
1,14,19,-193
1,15,16,-233
1,15,17,-251
1,15,18,-247
1,15,19,-197
1,16,17,-221
1,16,18,-199
1,16,19,-165
1,17,18,-242
1,17,19,-149
1,18,19,-107
2,3,4,-66
2,3,5,-112
2,3,6,4
2,3,7,-32
2,3,8,-10
2,3,9,78
2,3,10,-1
2,3,11,-20
2,3,12,-98
2,3,13,-133
2,3,14,-149
2,3,15,-58
2,3,16,-87
2,3,17,-35
2,3,18,-8
2,3,19,-14
2,4,5,-115
2,4,6,-101
2,4,7,-115
2,4,8,-63
2,4,9,-23
2,4,10,-11
2,4,11,-16
2,4,12,-131
2,4,13,-215
2,4,14,-137
2,4,15,-176
2,4,16,-78
2,4,17,-80
2,4,18,-114
2,4,19,-119
2,5,6,-166
2,5,7,-136
2,5,8,-43
2,5,9,-41
2,5,10,-78
2,5,11,-115
2,5,12,-159
2,5,13,-257
2,5,14,-200
2,5,15,-179
2,5,16,-96
2,5,17,-122
2,5,18,-99
2,5,19,-105
2,6,7,-78
2,6,8,-117
2,6,9,52
2,6,10,-39
2,6,11,-63
2,6,12,-134
2,6,13,-213
2,6,14,-113
2,6,15,-175
2,6,16,-156
2,6,17,-75
2,6,18,-86
2,6,19,-24
2,7,8,-45
2,7,9,23
2,7,10,-12
2,7,11,-132
2,7,12,-131
2,7,13,-184
2,7,14,-167
2,7,15,-144
2,7,16,-84
2,7,17,-82
2,7,18,-79
2,7,19,-32
2,8,9,111
2,8,10,-4
2,8,11,-20
2,8,12,-102
2,8,13,-78
2,8,14,-78
2,8,15,-123
2,8,16,-30
2,8,17,-21
2,8,18,1
2,8,19,19
2,9,10,81
2,9,11,51
2,9,12,-8
2,9,13,-24
2,9,14,-46
2,9,15,-39
2,9,16,-32
2,9,17,40
2,9,18,29
2,9,19,48
2,10,11,-12
2,10,12,-122
2,10,13,-141
2,10,14,-143
2,10,15,-137
2,10,16,-24
2,10,17,-31
2,10,18,-39
2,10,19,14
2,11,12,-50
2,11,13,-140
2,11,14,-146
2,11,15,-154
2,11,16,-72
2,11,17,-61
2,11,18,-68
2,11,19,-24
2,12,13,-249
2,12,14,-211
2,12,15,-183
2,12,16,-143
2,12,17,-151
2,12,18,-146
2,12,19,-93
2,13,14,-234
2,13,15,-252
2,13,16,-172
2,13,17,-224
2,13,18,-170
2,13,19,-105
2,14,15,-254
2,14,16,-154
2,14,17,-164
2,14,18,-177
2,14,19,-123
2,15,16,-136
2,15,17,-141
2,15,18,-171
2,15,19,-122
2,16,17,-63
2,16,18,-78
2,16,19,-88
2,17,18,-68
2,17,19,-92
2,18,19,-9
3,4,5,-180
3,4,6,-107
3,4,7,-127
3,4,8,-36
3,4,9,-53
3,4,10,3
3,4,11,-30
3,4,12,-131
3,4,13,-177
3,4,14,-134
3,4,15,-98
3,4,16,-122
3,4,17,-93
3,4,18,-117
3,4,19,-96
3,5,6,-238
3,5,7,-201
3,5,8,-44
3,5,9,-51
3,5,10,-114
3,5,11,-138
3,5,12,-171
3,5,13,-186
3,5,14,-211
3,5,15,-151
3,5,16,-224
3,5,17,-151
3,5,18,-162
3,5,19,-124
3,6,7,-100
3,6,8,-103
3,6,9,19
3,6,10,-119
3,6,11,-99
3,6,12,-72
3,6,13,-177
3,6,14,-173
3,6,15,-135
3,6,16,-225
3,6,17,-83
3,6,18,-100
3,6,19,-42
3,7,8,-60
3,7,9,21
3,7,10,-46
3,7,11,-123
3,7,12,-120
3,7,13,-154
3,7,14,-166
3,7,15,-111
3,7,16,-184
3,7,17,-96
3,7,18,-101
3,7,19,-44
3,8,9,107
3,8,10,-3
3,8,11,-51
3,8,12,-38
3,8,13,-27
3,8,14,-100
3,8,15,-16
3,8,16,-27
3,8,17,-15
3,8,18,-17
3,8,19,71
3,9,10,68
3,9,11,51
3,9,12,22
3,9,13,36
3,9,14,-37
3,9,15,47
3,9,16,-57
3,9,17,22
3,9,18,26
3,9,19,20
3,10,11,11
3,10,12,-156
3,10,13,-72
