i,j,k,I_scaled
0,1,2,-25
0,1,3,47
0,1,4,-48
0,1,5,-8
0,1,6,-43
0,1,7,-56
0,1,8,39
0,1,9,57
0,1,10,-89
0,1,11,-63
0,1,12,-21
0,1,13,-64
0,1,14,9
0,1,15,-13
0,1,16,-33
0,1,17,0
0,1,18,-108
0,1,19,-14
0,2,3,-38
0,2,4,-17
0,2,5,-19
0,2,6,-45
0,2,7,-159
0,2,8,-21
0,2,9,-19
0,2,10,-86
0,2,11,-86
0,2,12,-12
0,2,13,-84
0,2,14,-32
0,2,15,-15
0,2,16,-30
0,2,17,-15
0,2,18,-76
0,2,19,-30
0,3,4,0
0,3,5,29
0,3,6,-54
0,3,7,-76
0,3,8,74
0,3,9,-10
0,3,10,-84
0,3,11,-81
0,3,12,-16
0,3,13,-125
0,3,14,-7
0,3,15,-26
0,3,16,-58
0,3,17,21
0,3,18,-47
0,3,19,-39
0,4,5,-99
0,4,6,-74
0,4,7,-169
0,4,8,-31
0,4,9,-31
0,4,10,-174
0,4,11,-127
0,4,12,-61
0,4,13,-173
0,4,14,-74
0,4,15,-7
0,4,16,-116
0,4,17,-101
0,4,18,-163
0,4,19,-82
0,5,6,-113
0,5,7,-177
0,5,8,-10
0,5,9,18
0,5,10,-107
0,5,11,-151
0,5,12,-4
0,5,13,-153
0,5,14,-32
0,5,15,12
0,5,16,-9
0,5,17,22
0,5,18,-132
0,5,19,-16
0,6,7,-154
0,6,8,-29
0,6,9,-67
0,6,10,-192
0,6,11,-137
0,6,12,3
0,6,13,-126
0,6,14,-62
0,6,15,-49
0,6,16,-93
0,6,17,-34
0,6,18,-169
0,6,19,-137
0,7,8,-106
0,7,9,-118
0,7,10,-283
0,7,11,-225
0,7,12,-75
0,7,13,-220
0,7,14,-116
0,7,15,-96
0,7,16,-213
0,7,17,-166
0,7,18,-230
0,7,19,-80
0,8,9,39
0,8,10,-106
0,8,11,-153
0,8,12,4
0,8,13,-60
0,8,14,-24
0,8,15,24
0,8,16,-2
0,8,17,-45
0,8,18,-99
0,8,19,-32
0,9,10,-106
0,9,11,-87
0,9,12,59
0,9,13,-74
0,9,14,-35
0,9,15,-22
0,9,16,-25
0,9,17,-23
0,9,18,-103
0,9,19,-30
0,10,11,-251
0,10,12,-88
0,10,13,-230
0,10,14,-128
0,10,15,-132
0,10,16,-164
0,10,17,-119
0,10,18,-252
0,10,19,-92
0,11,12,-77
0,11,13,-225
0,11,14,-139
0,11,15,-148
0,11,16,-170
0,11,17,-141
0,11,18,-238
0,11,19,-85
0,12,13,-132
0,12,14,-20
0,12,15,65
0,12,16,27
0,12,17,-16
0,12,18,-55
0,12,19,-17
0,13,14,-136
0,13,15,-159
0,13,16,-170
0,13,17,-69
0,13,18,-203
0,13,19,-112
0,14,15,-53
0,14,16,-75
0,14,17,-62
0,14,18,-126
0,14,19,-33
0,15,16,-30
0,15,17,-50
0,15,18,-124
0,15,19,-35
0,16,17,-32
0,16,18,-131
0,16,19,-31
0,17,18,-106
0,17,19,-34
0,18,19,-90
1,2,3,3
1,2,4,-48
1,2,5,-8
1,2,6,-66
1,2,7,-65
1,2,8,-5
1,2,9,21
1,2,10,-32
1,2,11,-52
1,2,12,-46
1,2,13,-42
1,2,14,8
1,2,15,-10
1,2,16,-28
1,2,17,5
1,2,18,-36
1,2,19,-27
1,3,4,27
1,3,5,85
1,3,6,-17
1,3,7,56
1,3,8,163
1,3,9,101
1,3,10,18
1,3,11,28
1,3,12,34
1,3,13,24
1,3,14,159
1,3,15,32
1,3,16,28
1,3,17,94
1,3,18,49
1,3,19,31
1,4,5,-96
1,4,6,-101
1,4,7,-109
1,4,8,11
1,4,9,36
1,4,10,-129
1,4,11,-94
1,4,12,-103
1,4,13,-106
1,4,14,8
1,4,15,-46
1,4,16,-135
1,4,17,-57
