0,4,7,0,8,15,7,9,2,7,9,5,0,11,9,6,7,7,6,6
4,0,7,10,3,10,4,1,4,1,1,7,10,8,5,7,4,8,3,9
7,7,0,6,7,10,3,5,2,7,4,5,6,11,4,2,7,5,8,3
0,10,6,0,6,6,15,3,7,10,9,4,1,8,12,14,4,1,10,3
8,3,7,6,0,7,4,6,5,8,4,6,11,4,3,6,5,8,10,1
15,10,10,6,7,0,3,3,8,17,10,5,2,5,2,7,1,2,5,10
7,4,3,15,4,3,0,3,7,3,11,3,3,4,9,4,7,3,9,3
9,1,5,3,6,3,3,0,8,2,10,6,3,3,7,4,2,6,5,8
2,4,2,7,5,8,7,8,0,10,5,4,4,3,11,1,8,3,3,8
7,1,7,10,8,17,3,2,10,0,10,3,13,9,4,8,6,7,1,5
9,1,4,9,4,10,11,10,5,10,0,7,4,4,2,15,3,7,5,8
5,7,5,4,6,5,3,6,4,3,7,0,12,2,11,3,11,5,5,5
0,10,6,1,11,2,3,3,4,13,4,12,0,16,6,9,10,9,10,7
11,8,11,8,4,5,4,3,3,9,4,2,16,0,4,10,5,4,7,9
9,5,4,12,3,2,9,7,11,4,2,11,6,4,0,2,6,15,7,10
6,7,2,14,6,7,4,4,1,8,15,3,9,10,2,0,7,15,2,10
7,4,7,4,5,1,7,2,8,6,3,11,10,5,6,7,0,5,14,7
7,8,5,1,8,2,3,6,3,7,7,5,9,4,15,15,5,0,6,3
6,3,8,10,10,5,9,5,3,1,5,5,10,7,7,2,14,6,0,8
6,9,3,3,1,10,3,8,8,5,8,5,7,9,10,10,7,3,8,0
