0,2,6,5,8,4,2,6,3,5,10,8,3,6,6,11,7,5,3,7
2,0,3,4,8,12,5,4,10,4,3,6,13,5,10,4,7,2,3,8
6,3,0,5,8,5,15,18,4,8,5,5,4,7,6,11,1,6,6,2
5,4,5,0,5,6,15,17,0,10,9,5,4,7,3,5,3,8,1,11
8,8,8,5,0,22,13,11,1,6,13,6,17,5,6,1,13,9,6,5
4,12,5,6,22,0,4,15,2,6,5,10,11,2,11,3,10,6,9,5
2,5,15,15,13,4,0,9,6,4,2,3,5,7,4,1,3,7,8,7
6,4,18,17,11,15,9,0,5,9,7,8,5,6,3,2,1,17,14,11
3,10,4,0,1,2,6,5,0,13,5,2,8,14,8,10,1,5,4,3
5,4,8,10,6,6,4,9,13,0,1,5,7,6,1,3,0,7,4,2
10,3,5,9,13,5,2,7,5,1,0,5,7,9,6,6,4,5,3,6
8,6,5,5,6,10,3,8,2,5,5,0,9,2,4,12,11,7,1,2
3,13,4,4,17,11,5,5,8,7,7,9,0,7,2,7,9,5,-1,8
6,5,7,7,5,2,7,6,14,6,9,2,7,0,3,10,7,7,4,5
6,10,6,3,6,11,4,3,8,1,6,4,2,3,0,12,9,6,8,5
11,4,11,5,1,3,1,2,10,3,6,12,7,10,12,0,17,8,6,3
7,7,1,3,13,10,3,1,1,0,4,11,9,7,9,17,0,11,13,2
5,2,6,8,9,6,7,17,5,7,5,7,5,7,6,8,11,0,5,8
3,3,6,1,6,9,8,14,4,4,3,1,-1,4,8,6,13,5,0,3
7,8,2,11,5,5,7,11,3,2,6,2,8,5,5,3,2,8,3,0
