0,10,5,4,5,7,5,1,5,2,4,15,7,9,6,3,13,6,7,7
10,0,13,5,8,18,1,5,6,5,2,5,4,7,4,3,6,5,7,8
5,13,0,6,5,7,2,6,7,12,7,1,1,4,6,2,9,1,-1,4
4,5,6,0,7,5,1,1,4,6,4,6,6,9,4,8,8,5,18,6
5,8,5,7,0,7,6,6,5,6,10,7,4,5,9,3,9,4,4,9
7,18,7,5,7,0,12,2,6,4,7,6,6,5,1,4,5,4,4,5
5,1,2,1,6,12,0,6,6,5,4,14,5,9,0,4,7,3,8,2
1,5,6,1,6,2,6,0,4,7,6,5,8,22,10,4,4,4,9,6
5,6,7,4,5,6,6,4,0,2,8,0,3,1,5,7,4,3,16,5
2,5,12,6,6,4,5,7,2,0,5,9,11,18,6,11,6,5,2,6
4,2,7,4,10,7,4,6,8,5,0,7,11,4,10,6,5,8,4,5
15,5,1,6,7,6,14,5,0,9,7,0,6,9,13,2,6,9,3,6
7,4,1,6,4,6,5,8,3,11,11,6,0,4,6,9,8,8,7,6
9,7,4,9,5,5,9,22,1,18,4,9,4,0,10,2,18,15,5,3
6,4,6,4,9,1,0,10,5,6,10,13,6,10,0,4,-1,1,8,2
3,3,2,8,3,4,4,4,7,11,6,2,9,2,4,0,5,5,6,4
13,6,9,8,9,5,7,4,4,6,5,6,8,18,-1,5,0,1,11,10
6,5,1,5,4,4,3,4,3,5,8,9,8,15,1,5,1,0,6,6
7,7,-1,18,4,4,8,9,16,2,4,3,7,5,8,6,11,6,0,5
7,8,4,6,9,5,2,6,5,6,5,6,6,3,2,4,10,6,5,0
